"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"포곡-2435",1,,경기도 용인시 처인구 포곡읍 전대리 347-1,37.2889852,127.2139496,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2436",1,,경기도 용인시 처인구 포곡읍 전대리 347-1,37.2890285,127.2136785,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2437",1,,경기도 용인시 처인구 포곡읍 전대리 546-17,37.2890629,127.21343,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2438",1,,경기도 용인시 처인구 포곡읍 둔전리 347-1,37.2761123,127.2186163,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2439",1,,경기도 용인시 처인구 포곡읍 삼계리 150-1,37.2956865,127.2383669,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2440",1,,경기도 용인시 처인구 포곡읍 유운리 373-6,37.2965235,127.2201877,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2441",1,,경기도 용인시 처인구 포곡읍 전대리 184-1,37.2838052,127.2182437,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2442",1,,경기도 용인시 처인구 포곡읍 둔전리 66-5,37.2762863,127.219043,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2443",1,,경기도 용인시 처인구 포곡읍 삼계리 490-10,37.2812253,127.2329867,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2444",1,,경기도 용인시 처인구 포곡읍 삼계리 490-10,37.281287,127.2327831,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2445",1,,경기도 용인시 처인구 포곡읍 유운리 85,37.2955111,127.2238187,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2447",1,,경기도 용인시 처인구 포곡읍 삼계리 466-3,37.2806406,127.2317521,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2448",1,,경기도 용인시 처인구 포곡읍 둔전리 359-1,37.2718208,127.2169128,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2449",1,,경기도 용인시 처인구 포곡읍 전대리 421-8,37.2814155,127.2138703,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2450",1,,경기도 용인시 처인구 포곡읍 전대리 381-3,37.2873588,127.2146432,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2452",1,,경기도 용인시 처인구 포곡읍 전대리 102-2,37.281463,127.2252032,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2453",1,,경기도 용인시 처인구 포곡읍 전대리 102-2,37.2814019,127.2255083,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2454",1,,경기도 용인시 처인구 포곡읍 신원리 303-1,37.3120975,127.2220239,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2456",1,경기도 용인시 처인구 금어로 586,경기도 용인시 처인구 포곡읍 금어리 103,37.2925069,127.2657044,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2457",1,경기도 용인시 처인구 석성로819번길 16,경기도 용인시 처인구 포곡읍 마성리 170-1,37.281111,127.1900567,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2458",1,,경기도 용인시 처인구 포곡읍 금어리 103,37.2920295,127.2659617,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2460",1,,경기도 용인시 처인구 포곡읍 마성리 170-1,37.2811032,127.1899709,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2461",1,,경기도 용인시 처인구 포곡읍 삼계리 411-4,37.2857361,127.2326412,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2461",1,,경기도 용인시 처인구 411-4,37.2856802,127.232641,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2462",1,,경기도 용인시 처인구 포곡읍 둔전리 15-35,37.2712918,127.2142595,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2463",1,,경기도 용인시 처인구 포곡읍 둔전리 18-7,37.272503,127.2145421,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2464",1,,경기도 용인시 처인구 포곡읍 둔전리 17-18,37.272969599999996,127.2147833,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2465",1,,경기도 용인시 처인구 포곡읍 둔전리 27-13,37.2735703,127.2153168,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2466",1,경기도 용인시 처인구 포곡로117번길 17-22,경기도 용인시 처인구 포곡읍 둔전리 42-6,37.2744001,127.2162777,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2467",1,,경기도 용인시 처인구 포곡읍 둔전리 42-6,37.2749715,127.2170261,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2468",1,,경기도 용인시 처인구 포곡읍 둔전리 47-11,37.2753828,127.2175096,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2469",1,,경기도 용인시 처인구 포곡읍 둔전리 47-11,37.2755528,127.2177228,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2470",1,,경기도 용인시 처인구 포곡읍 둔전리 67-9,37.2761365,127.218702,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2471",1,,경기도 용인시 처인구 포곡읍 둔전리 73-3,37.2763559,127.2192374,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2472",1,,경기도 용인시 처인구 포곡읍 둔전리 73-6,37.2766532,127.2199409,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2473",1,,경기도 용인시 처인구 포곡읍 둔전리 251,37.2769253,127.2206449,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2474",1,,경기도 용인시 처인구 포곡읍 둔전리 255-7,37.2772219,127.2214113,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2476",1,,경기도 용인시 처인구 포곡읍 금어리 594-1,37.2703427,127.2400606,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2477",1,,경기도 용인시 처인구 포곡읍 금어리 627-1,37.2662763,127.2333382,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2478",1,,경기도 용인시 처인구 포곡읍 금어리 543-3,37.2655202,127.234598,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2479",1,,경기도 용인시 처인구 포곡읍 둔전리 155-46,37.2696911,127.2186645,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2480",1,,경기도 용인시 처인구 포곡읍 둔전리 139-25,37.2692397,127.2191593,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2481",1,,경기도 용인시 처인구 포곡읍 둔전리 139-24,37.2688582,127.2195434,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2482",1,,경기도 용인시 처인구 포곡읍 금어리 621-6,37.2667188,127.2326365,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2483",1,,경기도 용인시 처인구 포곡읍 금어리 516-5,37.265921399999996,127.233922,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2484",1,,경기도 용인시 처인구 포곡읍 금어리 574-7,37.2668213,127.2383536,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2486",1,,경기도 용인시 처인구 포곡읍 삼계리 479-14,37.2829931,127.2326861844,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2487",1,,경기도 용인시 처인구 포곡읍 마성리 117-5,37.2829756,127.1950782,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2488",1,,경기도 용인시 처인구 포곡읍 금어리 421,37.271552,127.2437621,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2489",1,,경기도 용인시 처인구 포곡읍 신원리 608-1,37.3163967,127.2087957,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2490",1,,경기도 용인시 처인구 포곡읍 영문리 30-18,37.2751578,127.2139859,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2491",1,,경기도 용인시 처인구 포곡읍 금어리 618-6,37.2675979,127.2318018,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2506",1,,경기도 용인시 처인구 포곡읍 금어리 695,37.2828774,127.2546785,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2512",1,,경기도 용인시 처인구 포곡읍 전대리 412-3,37.2825766,127.2178244,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2515",1,,경기도 용인시 처인구 포곡읍 전대리 339-8,37.2884059,127.212587,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2516",1,경기도 용인시 처인구 성산로 691-28,경기도 용인시 처인구 포곡읍 전대리 563,37.2884728,127.213213,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2518",1,경기도 용인시 처인구 1791 애니카랜드,경기도 용인시 처인구 포곡읍 삼계리 407-5,37.2867512,127.2333636,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2519",1,,경기도 용인시 처인구 포곡읍 삼계리 641,37.2872562,127.2335102,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2520",1,,경기도 용인시 처인구 556-5,37.2793017,127.2329517,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2521",1,,경기도 용인시 처인구 포곡읍 둔전리 118-6,37.2676489,127.2218435,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2526",1,,경기도 용인시 처인구 포곡읍 전대리 354-39,37.2872188,127.2148636,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2527",1,,경기도 용인시 처인구 포곡읍 둔전리 15-28,37.2720926,127.2143078,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2551",1,,경기도 용인시 처인구 포곡읍 둔전리 147,37.2671664,127.2175585,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2551",1,경기도 용인시 처인구 포곡로98-1 신원2차아파트,경기도 용인시 처인구 포곡읍 둔전리 147,37.2669639,127.2169179,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2552",1,,경기도 용인시 처인구 포곡읍 둔전리 147,37.2670167,127.2167144,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2553",1,,경기도 용인시 처인구 포곡읍 둔전리 68,37.2756461,127.225849,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2554",1,,경기도 용인시 처인구 포곡읍 둔전리 68,37.2760488,127.2254164,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2555",1,,경기도 용인시 처인구 포곡읍 둔전리 68,37.2764874,127.2249722,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2556",1,,경기도 용인시 처인구 포곡읍 둔전리 68,37.2767559,127.2246875,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2557",1,경기도 용인시 처인구 포곡로209번길9 목양농장,경기도 용인시 처인구 포곡읍 둔전리 327,37.2773467,127.2240951,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2559",1,,경기도 용인시 처인구 포곡읍 금어리 462-1,37.2693213,127.2399287,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2560",1,,경기도 용인시 처인구 포곡읍 영문리 288-2,37.276459,127.2016646,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2561",1,,경기도 용인시 처인구 포곡읍 영문리 357,37.2764086,127.2022176,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2562",1,,경기도 용인시 처인구 포곡읍 영문리 285-6,37.2763929,127.2025674,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2563",1,,경기도 용인시 처인구 포곡읍 영문리 358-1,37.2764338,127.2032773,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2564",1,,경기도 용인시 처인구 포곡읍 영문리 366-1,37.2763592,127.2042479,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2565",1,,경기도 용인시 처인구 포곡읍 영문리 366-1,37.2763159,127.2045077,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2566",1,,경기도 용인시 처인구 포곡읍 영문리 367-1,37.2763455,127.204902,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2567",1,,경기도 용인시 처인구 포곡읍 영문리 369-4,37.2762327,127.205546,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2568",1,,경기도 용인시 처인구 포곡읍 마성리 33,37.2767136,127.2006696,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2569",1,,경기도 용인시 처인구 포곡읍 마성리 650,37.2768771,127.199529,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2570",1,,경기도 용인시 처인구 포곡읍 마성리 344-3,37.2676325,127.18639,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2571",1,,경기도 용인시 처인구 포곡읍 마성리 344-3,37.2683005,127.1852553,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2572",1,,경기도 용인시 처인구 포곡읍 마성리 635-3,37.2678211,127.1823741,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2573",1,,경기도 용인시 처인구 포곡읍 마성리 산77-45,37.2678418,127.1814493,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2574",1,,경기도 용인시 처인구 포곡읍 마성리 산-77-45,37.2681874,127.1806,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2575",1,,경기도 용인시 처인구 포곡읍 마성리 산77-41,37.2687151,127.1800305,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2576",1,,경기도 용인시 처인구 포곡읍 마성리 산77-41,37.2695217,127.1794016,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2585",1,,경기도 용인시 처인구 포곡읍 둔전리 109-30,37.2689147,127.2230652,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2586",1,,경기도 용인시 처인구 포곡읍 전대리 176-1,37.2827236,127.2181872,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2587",1,,경기도 용인시 처인구 포곡읍 삼계리 86-2,37.2964324,127.233859,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2588",1,경기도 용인시 처인구 곡현로93번길26,경기도 용인시 처인구 포곡읍 유운리 384-1,37.2956175,127.2190151573,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2589",1,경기도 용인시 처인구 전성로25-12 뮤렌하우스,경기도 용인시 처인구 포곡읍 전대리 412-8,37.2827372,127.2175217,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2591",1,,경기도 용인시 처인구 포곡읍 마성리 412,37.2728516,127.1866383,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2592",1,경기도 용인시 처인구 석성로888번길108-6,경기도 용인시 처인구 포곡읍 마성리 458,37.2738757,127.1861876,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2593",1,,경기도 용인시 처인구 포곡읍 마성리 428,37.2734765,127.184478,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2594",1,,경기도 용인시 처인구 포곡읍 둔전리 320-6,37.2780052,127.2242011,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2594",1,,경기도 용인시 처인구 포곡읍 둔전리 320-6,37.2780052,127.2242011,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2595",1,,경기도 용인시 처인구 포곡읍 둔전리 251,37.2768179,127.2204019,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2596",1,,경기도 용인시 처인구 포곡읍 둔전리 73-5,37.2764234,127.2193347,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2597",1,,경기도 용인시 처인구 포곡읍 둔전리 67-10,37.2747935,127.2167693,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2598",1,,경기도 용인시 처인구 포곡읍 둔전리 47-7,37.2742031,127.2160538,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2599",1,,경기도 용인시 처인구 포곡읍 둔전리 42-6,37.2737306,127.2154611,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2600",1,,경기도 용인시 처인구 포곡읍 둔전리 300,37.273259,127.2150036,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2601",1,,경기도 용인시 처인구 포곡읍 둔전리 27-13,37.2728607,127.2147372,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2602",1,,경기도 용인시 처인구 포곡읍 둔전리 15-26,37.2717676,127.2143087,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2603",1,,경기도 용인시 처인구 포곡읍 둔전리 8-23,37.2705944,127.214039,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2631",1,,경기도 용인시 처인구 포곡읍 전대리 154-3,37.2815959,127.2200756,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2632",1,,경기도 용인시 처인구 고림동 820-104,37.2665652,127.2242662,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2633",1,,경기도 용인시 처인구 고림동 820-104,37.2666068,127.2247426,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2634",1,,경기도 용인시 처인구 포곡읍 둔전리 422-44,37.2666482,127.225078,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2650",1,,경기도 용인시 처인구 포곡읍 영문리 493-2,37.2709798,127.1950547,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2651",1,,경기도 용인시 처인구 포곡읍 영문리 493-2,37.2713187,127.1950468,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2652",1,,경기도 용인시 처인구 포곡읍 둔전리 312-6,37.2726791,127.2137101,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2661",1,경기도 용인시 처인구 곡현로 89-10,경기도 용인시 처인구 포곡읍 유운리 384-10,37.2948981,127.2205499,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2662",1,경기도 용인시 처인구 백옥대로1800번길 62,경기도 용인시 처인구 포곡읍 삼계리 294,37.2873258,127.2375606,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2663",1,경기도 용인시 처인구 백옥대로1800번길 51-12 전원교회,경기도 용인시 처인구 포곡읍 삼계리 612,37.2872339,127.2376564,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2664",1,경기도 용인시 처인구 포곡로326번길 39-5 대명아파트,경기도 용인시 처인구 포곡읍 삼계리 368-1,37.2863420654,127.2370921,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2665",1,경기도 용인시 처인구 에버랜드로 74,경기도 용인시 처인구 포곡읍 전대리 102-2,37.2814859,127.2247504,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2666",1,경기도 용인시 처인구 옥현로45번길 280,경기도 용인시 처인구 포곡읍 전대리 117-13,37.280149,127.2263859,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2667",1,경기도 용인시 처인구 옥현로45번길 280,경기도 용인시 처인구 포곡읍 전대리 114-10,37.2798082,127.2246375,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2668",1,,경기도 용인시 처인구,37.266504,127.2201272,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2669",1,,경기도 용인시 처인구 포곡읍 둔전리 68-42,37.2780563,127.2264314,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2670",1,,경기도 용인시 처인구 포곡읍 둔전리 68-42,37.2776539,127.2268615,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2671",1,경기도 용인시 처인구 포곡로 229,경기도 용인시 처인구 포곡읍 둔전리 349,37.2771209,127.2272962,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2672",1,경기도 용인시 처인구 포곡로 229,경기도 용인시 처인구 포곡읍 둔전리 345-14,37.2769006,127.2275367,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2700",1,경기도 용인시 처인구 에버랜드로 77,경기도 용인시 처인구 포곡읍 전대리 100-3,37.2820314,127.2246204,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2701",1,,경기도 용인시 처인구 포곡읍 신원리 715,37.3152075,127.2136818,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2702",1,,경기도 용인시 처인구 포곡읍 영문리 520,37.2855846,127.2042607,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2717",1,,경기도 용인시 처인구 포곡읍 신원리 585,37.3161604,127.2098339,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2718",1,,경기도 용인시 처인구 포곡읍 금어리 571-13,37.2676627,127.2375624,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2719",1,경기도 용인시 처인구 포곡로 99-6 다복그린빌리지,경기도 용인시 처인구 포곡읍 둔전리 378-14,37.2698059,127.2160073,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2724",1,,경기도 용인시 처인구 포곡읍 신원리 585,37.3162199,127.2097776,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2725",1,,경기도 용인시 처인구 포곡읍 둔전리 422-69,37.265822,127.2142231,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-277",1,,경기도 용인시 처인구 포곡읍 둔전리 446,37.2679899,127.2126341,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2773",1,경기도 용인시 처인구 옥현로45번길 280,경기도 용인시 처인구 포곡읍 전대리 118-1,37.2799654,127.2255623,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2774",1,,경기도 용인시 처인구 포곡읍 영문리 438,37.2686133,127.199552,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2900",1,,경기도 용인시 처인구 포곡읍 삼계리 133-3,37.2951223,127.2382354,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2901",1,,경기도 용인시 처인구 포곡읍 금어리 464,37.2687008,127.2409941,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2902",1,경기도 용인시 처인구 금어로 616,경기도 용인시 처인구 포곡읍 금어리 68-1,37.294441,127.2672837,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2903",1,경기도 용인시 처인구 금어로202번길 10,경기도 용인시 처인구 포곡읍 금어리 569-5,37.2679791,127.2369377,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2904",1,경기도 용인시 처인구 전대로 125,경기도 용인시 처인구 포곡읍 전대리 564,37.2872894,127.211981,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2905",1,,경기도 용인시 처인구 포곡읍 전대리 347-11,37.288540499999996,127.2142191,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2906",1,경기도 용인시 처인구 석성로819번길 110,경기도 용인시 처인구 포곡읍 마성리 101-1,37.283283,127.1989971,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2907",1,경기도 용인시 처인구 곡현로93번길 13,경기도 용인시 처인구 포곡읍 유운리 386-2,37.2955128,127.2204015,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-2995",1,,경기도 용인시 처인구 포곡읍 영문리 39-3,37.2738866,127.2118174,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-333",1,,경기도 용인시 처인구 포곡읍 삼계리 497-7,37.2800545,127.2372837,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡-998",1,,경기도 용인시 처인구 포곡읍 금어리 615-3,37.2676075,127.2312755,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡2145",1,,경기도 용인시 처인구 포곡읍 둔전리 390-6,37.2684487,127.2166094,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡2147",1,,경기도 용인시 처인구 포곡읍 둔전리,37.2795472,127.2326766,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"포곡2590",1,,경기도 용인시 처인구 포곡읍 영문리 520,37.2859105,127.2042039,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"호동-2641",1,,경기도 용인시 처인구 호동 177,37.2028504,127.2391188,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"상갈천위도로변",1,,경기도 용인시 기흥구 상갈동 70-4,,,,,031-324-6433,경기도 용인시 기흥구청,2019-07-11
"상갈천위도로변",1,,경기도 용인시 기흥구 상갈동 70-4,,,,,031-324-6433,경기도 용인시 기흥구청,2019-07-11
"(상갈동,서원빌라앞)",1,,경기도 용인시 기흥구 상갈로 27,,,,,031-324-6433,경기도 용인시 기흥구청,2019-07-11
"(상갈동)",1,,경기도 용인시 기흥구 상갈로29번길6-12,,,,,031-324-6433,경기도 용인시 기흥구청,2019-07-11
"(하갈동)",1,,경기도 용인시 기흥구 하갈로86번길24,,,,,031-324-6433,경기도 용인시 기흥구청,2019-07-11
"(하갈동)",1,,경기도 용인시 기흥구 하갈로 63,,,,,031-324-6433,경기도 용인시 기흥구청,2019-07-11
"(하갈동)",1,,경기도 용인시 기흥구 하갈로 25,,,,,031-324-6433,경기도 용인시 기흥구청,2019-07-11
"(하갈동)",1,,경기도 용인시 기흥구 기곡로 20,,,,,031-324-6433,경기도 용인시 기흥구청,2019-07-11
"(하갈동)",1,,경기도 용인시 기흥구 기곡로 81-7,,,,,031-324-6433,경기도 용인시 기흥구청,2019-07-11
"(하갈동)",1,,경기도 용인시 기흥구 청명산로 2,,,,,031-324-6433,경기도 용인시 기흥구청,2019-07-11
"(하갈동)",1,,경기도 용인시 기흥구 덕영대로2033번길 54,,,,,031-324-6433,경기도 용인시 기흥구청,2019-07-11
"(하갈동)",1,,경기도 용인시 기흥구 덕영대로 1975,,,,,031-324-6433,경기도 용인시 기흥구청,2019-07-11
"(하갈동)",1,,경기도 용인시 기흥구 덕영대로 1901-3,,,,,031-324-6433,경기도 용인시 기흥구청,2019-07-11
"(하갈동)",1,,경기도 용인시 기흥구 덕영대로2033번길 64-9,,,,,031-324-6433,경기도 용인시 기흥구청,2019-07-11
"(하갈동,군부대뒤전원주택입구)",1,,경기도 용인시 기흥구 청명산로 69,,,,,031-324-6433,경기도 용인시 기흥구청,2019-07-11
"전원주택단지입구",1,,경기도 용인시 기흥구 하갈동 332,,,,,031-324-6433,경기도 용인시 기흥구청,2019-07-11
"(하갈동,전원주택단지입구)",1,,경기도 용인시 기흥구 청명산로 63-2,,,,,031-324-6433,경기도 용인시 기흥구청,2019-07-11
"김진주집앞",1,,경기도 용인시 기흥구 하갈동 313,,,,,031-324-6433,경기도 용인시 기흥구청,2019-07-11
"이해일집",1,,경기도 용인시 기흥구 보라동 238-7,,,,,031-324-6433,경기도 용인시 기흥구청,2019-07-11
"용운전사",1,,경기도 용인시 기흥구 보라동 238-5,,,,,031-324-6433,경기도 용인시 기흥구청,2019-07-11
"(보라동,박호웅)",1,,경기도 용인시 기흥구 사은로 98,,,,,031-324-6433,경기도 용인시 기흥구청,2019-07-11
"도로옆",1,,경기도 용인시 기흥구 보라동 143-23,,,,,031-324-6433,경기도 용인시 기흥구청,2019-07-11
"도로옆",1,,경기도 용인시 기흥구 보라동 143-23,,,,,031-324-6433,경기도 용인시 기흥구청,2019-07-11
"(보라동)",1,,경기도 용인시 기흥구 사은로84번길3,,,,,031-324-6433,경기도 용인시 기흥구청,2019-07-11
