"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"벽진면542",1,,경상북도 성주군 벽진면 외기리 749-10,35.9503708,128.1878548,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면543",1,,경상북도 성주군 벽진면 외기리 734,35.95450762,128.1937709,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면544",1,,경상북도 성주군 벽진면 외기리 487,35.95838302,128.2008645,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면545",1,,경상북도 성주군 벽진면 외기리 649,35.95567982,128.2010153,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면546",1,,경상북도 성주군 벽진면 외기리 631-2,35.95516593,128.201024,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면547",1,,경상북도 성주군 벽진면 외기리 631-2,35.95493745,128.2007007,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면548",1,,경상북도 성주군 벽진면 외기리 653,35.95519631,128.2004699,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면549",1,,경상북도 성주군 벽진면 외기리 663,35.95539556,128.2000718,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면550",1,,경상북도 성주군 벽진면 외기리 697,35.95559719,128.1990154,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면551",1,,경상북도 성주군 벽진면 외기리 1042-2,35.95559991,128.1983732,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면552",1,,경상북도 성주군 벽진면 외기리 685-6,35.9552946,128.1974557,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면553",1,,경상북도 성주군 벽진면 외기리 631-2,35.9551082,128.2011135,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면554",1,,경상북도 성주군 벽진면 외기리 635-1,35.95503492,128.2014626,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면555",1,,경상북도 성주군 벽진면 외기리 673,35.9563408,128.2024248,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면556",1,,경상북도 성주군 벽진면 외기리 780,35.95184592,128.2003054,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면557",1,,경상북도 성주군 벽진면 외기리 873,35.95519591,128.2054706,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면558",1,,경상북도 성주군 벽진면 수촌리 1422-11,35.95639973,128.2067921,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면559",1,,경상북도 성주군 벽진면 수촌리 189,35.9560801,128.2072354,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면560",1,,경상북도 성주군 벽진면 수촌리 198-1,35.9563248,128.2075685,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면561",1,,경상북도 성주군 벽진면 수촌리 185-1,35.95594879,128.2077569,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면562",1,,경상북도 성주군 벽진면 수촌리 201,35.95633666,128.2082284,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면563",1,,경상북도 성주군 벽진면 수촌리 204,35.95556622,128.2080228,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면565",1,,경상북도 성주군 벽진면 운정리 749-4,35.9488692,128.2314347,,건축물,054-930-7872,벽진면,2020-07-10
"벽진면566",1,,경상북도 성주군 용암리 214,36.02075985,128.1831272,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면567",1,,경상북도 성주군 용암리 446,35.99668874,128.1959282,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면568",1,,경상북도 성주군 봉학리 산118-2,35.98913106,128.1983202,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면569",1,,경상북도 성주군 외기리 379,35.95129236,128.172373,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면570",1,,경상북도 성주군 벽진면 외기리 749-10,35.94036175,128.2419633,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면571",1,,경상북도 성주군 수촌리 995,35.9506599,128.220889,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면572",1,,경상북도 성주군 자산리 111-2,35.98558729,128.2081933,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면573",1,,경상북도 성주군 외기리 산81-2,35.95022714,128.1874526,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면574",1,,경상북도 성주군 벽진면 용암리 77,36.0225485,128.180859,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면575",1,,경상북도 성주군 벽진면 용암리 960,36.0009562,128.2003983,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면576",1,,경상북도 성주군 벽진면 봉학리 1066,35.96150551,128.1701269,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면577",1,,경상북도 성주군 벽진면 외기리 351,35.95197596,128.1706596,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면578",1,,경상북도 성주군 벽진면 매수리 538,35.94492014,128.2072303,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면579",1,,경상북도 성주군 벽진면 수촌리 1066,35.94733553,128.224552,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면580",1,,경상북도 성주군 벽진면 운정리 산61,35.95185012,128.2309683,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면581",1,,경상북도 성주군 벽진면 매수리 1070,35.93816825,128.1953922,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면582",1,,경상북도 성주군 벽진면 봉학리 217,35.98967295,128.1956047,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면583",1,,경상북도 성주군 벽진면 운정리 544-1,35.95784609,128.2305734,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면584",1,,경상북도 성주군 벽진면 매수리 820,35.93953999,128.1912542,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면585",1,,경상북도 성주군 벽진면 봉학리 339-3,35.97949266,128.1920443,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면586",1,,경상북도 성주군 벽진면 외기리 산81-2,35.94900364,128.1865793,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면587",1,,경상북도 성주군 벽진면 운정리 9,35.96627897,128.2240394,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면588",1,,경상북도 성주군 벽진면 자산리 261,35.98352201,128.2132622,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면589",1,,경상북도 성주군 벽진면 봉계리 1414,35.93672449,128.2273872,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면590",1,,경상북도 성주군 벽진면 가암리 774-2,35.9395530586,128.249148,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면591",1,,경상북도 성주군 벽진면 봉학리 142,35.99091709,128.1960047,,건축물,054-930-7872,벽진면,2020-07-10
"벽진면592",1,,경상북도 성주군 벽진면 가암리 847,35.93665005,128.2427225,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면593",1,,경상북도 성주군 벽진면 자산리 1120,35.97705557,128.2220813,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면594",1,,경상북도 성주군 벽진면 용암리 792-2,35.97172854,128.180793,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면595",1,,경상북도 성주군 벽진면 수촌리 33,35.95745906,128.2056462,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면596",1,,경상북도 성주군 벽진면 외기리 778,35.95103605,128.1986603,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면597",1,,경상북도 성주군 벽진면 외기리 979,35.95015659,128.2064981,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면598",1,,경상북도 성주군 벽진면 매수리 1052-1,35.93759278,128.1978616,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면599",1,,경상북도 성주군 벽진면 봉계리 293,35.92801893,128.2362953,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면600",1,,경상북도 성주군 벽진면 가암리 876,35.93659651,128.2439766,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면601",1,,경상북도 성주군 벽진면 매수리 775,35.9443799,128.2008954,,건축물,054-930-7872,벽진면,2020-07-10
"벽진면602",1,,경상북도 성주군 벽진면 용암리 산293,36.01446359,128.1873895,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면603",1,,경상북도 성주군 벽진면 용암리 443,35.99727242,128.1965886,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면604",1,,경상북도 성주군 벽진면 봉학리 18,35.99268555,128.1986096,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면605",1,,경상북도 성주군 벽진면 봉학리 1224-78,35.97401384,128.1873307,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면606",1,,경상북도 성주군 벽진면 봉학리 666-2,35.97617625,128.1813249,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면607",1,,경상북도 성주군 벽진면 매수리 687-2,35.94533453,128.2050034,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면608",1,,경상북도 성주군 벽진면 자산리 918,35.96987588,128.2199377,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면609",1,,경상북도 성주군 벽진면 가암리 922-5,35.93540563,128.2441048,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면610",1,,경상북도 성주군 벽진면 매수리 123,35.94361722,128.2116967576,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면611",1,,경상북도 성주군 벽진면 가암리 795-2,35.93807602,128.2462133,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면612",1,,경상북도 성주군 벽진면 운정리 149,35.96202746,128.2206331,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면613",1,,경상북도 성주군 벽진면 운정리 512,35.95790029,128.2297695,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면614",1,,경상북도 성주군 벽진면 운정리 518,35.95821339,128.2299947,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면615",1,,경상북도 성주군 벽진면 가암리 387-1,35.94606447,128.2292189,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면616",1,,경상북도 성주군 벽진면 수촌리 719,35.95369757,128.212152,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면617",1,,경상북도 성주군 벽진면 수촌리 1210-1,35.94679516,128.2172111,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면618",1,,경상북도 성주군 벽진면 가암리 945,35.93827822,128.2434434,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면619",1,,경상북도 성주군 벽진면 가암리 782,35.94019963,128.2490102,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면620",1,,경상북도 성주군 벽진면 가암리 533-7,35.94057007,128.2366252,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면621",1,,경상북도 성주군 벽진면 봉계리 234-1,35.92917654,128.2325004,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면622",1,,경상북도 성주군 벽진면 봉계리 545,35.92577684,128.2307441,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면623",1,,경상북도 성주군 벽진면 봉계리 527,35.92571112,128.2299024,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면624",1,,경상북도 성주군 벽진면 봉계리 1312-3,35.93453944,128.2178459,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면625",1,,경상북도 성주군 벽진면 매수리 594,35.94672362,128.2028551,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면626",1,,경상북도 성주군 벽진면 외기리 672-1,35.95753745,128.202886,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면627",1,,경상북도 성주군 벽진면 외기리 481-1,35.95857051,128.1984873,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면628",1,,경상북도 성주군 벽진면 봉학리 18-1,35.99273293,128.1983774,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면629",1,,경상북도 성주군 벽진면 봉계리 1456-2,35.93294312,128.2307776,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면630",1,,경상북도 성주군 벽진면 매수리 630,35.93610834,128.1946714,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면631",1,,경상북도 성주군 벽진면 매수리 1560,35.93226253,128.2034684,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면632",1,,경상북도 성주군 벽진면 수촌리 455-1,35.95394814,128.2149988,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면633",1,,경상북도 성주군 벽진면 용암리 59,36.02329187,128.1817839,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면634",1,,경상북도 성주군 벽진면 자산리 350-1,35.98053425,128.2126302,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면635",1,,경상북도 성주군 벽진면 자산리 1130-1,35.97772153,128.2220597,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면636",1,,경상북도 성주군 벽진면 운정리 23,35.96378139,128.223617,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면637",1,,경상북도 성주군 벽진면 운정리 100,35.96205144,128.2211544,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면638",1,,경상북도 성주군 벽진면 운정리 578,35.95525291,128.2305556,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면639",1,,경상북도 성주군 벽진면 봉계리 1289-6,35.93689979,128.2172532,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면640",1,,경상북도 성주군 벽진면 용암리 산134-4,36.02620555,128.180345,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면641",1,,경상북도 성주군 벽진면 자산리 408,35.97927198,128.2109076,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면642",1,,경상북도 성주군 벽진면 운정리 47,35.96223938,128.2211726,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면643",1,,경상북도 성주군 벽진면 운정리 440,35.95411385,128.2277157,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면644",1,,경상북도 성주군 벽진면 운정리 676-1,35.95049697,128.2289052,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면645",1,,경상북도 성주군 벽진면 매수리 597,35.94623367,128.2034101,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면646",1,,경상북도 성주군 벽진면 매수리 669,35.94554131,128.204379,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면647",1,,경상북도 성주군 벽진면 봉계리 514,35.92617856,128.2292476,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면648",1,,경상북도 성주군 벽진면 가암리 696-12,35.93895902,128.2437297,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면649",1,,경상북도 성주군 벽진면 봉계리 710-2,35.93406231,128.2296204,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면650",1,,경상북도 성주군 벽진면 봉학리 1031,35.96287882,128.162813,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면651",1,,경상북도 성주군 벽진면 운정리 262,35.95711129,128.2201044,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면652",1,,경상북도 성주군 벽진면 운정리 461,35.95773657,128.2347424,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면653",1,,경상북도 성주군 벽진면 용암리 570-1,36.00197504,128.2005718,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면654",1,,경상북도 성주군 벽진면 가암리 544-3,35.94002932,128.2372844,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면655",1,,경상북도 성주군 벽진면 봉계리 802,35.932064,128.2297252,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면656",1,,경상북도 성주군 벽진면 봉계리 1085-1,35.93907288,128.2216763,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면657",1,,경상북도 성주군 벽진면 매수리 988-1,35.93842371,128.1963214,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면658",1,,경상북도 성주군 벽진면 외기리 410,35.95125334,128.1745198,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면659",1,,경상북도 성주군 벽진면 자산리 1109-3,35.97763495,128.2214915,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면660",1,,경상북도 성주군 벽진면 가암리990,35.93325993,128.246146,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면661",1,,경상북도 성주군 벽진면 자산리 산 149-1,35.97574822,128.2075721,,통신주,054-930-7872,벽진면,2020-07-10
"벽진면662",1,,경상북도 성주군 벽진면 매수리603,35.94601538,128.2037226,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면663",1,,경상북도 성주군 벽진면 봉계리1077,35.93857868,128.2218654,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면664",1,,경상북도 성주군 벽진면 봉계리273,35.93076741,128.2338976,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면665",1,,경상북도 성주군 벽진면 운정리351-3,35.9516782,128.2240981,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면666",1,,경상북도 성주군 벽진면 운정리558-1,35.95412746,128.2292469,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면667",1,,경상북도 성주군 벽진면 자산리159,35.9843714,128.2091311,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면668",1,,경상북도 성주군 벽진면 자산리1257,35.96281687,128.2155531,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면669",1,,경상북도 성주군 경북 성주군 벽진면 자산리 1082-2,35.97806521,128.2232651,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면670",1,,경상북도 성주군 경북 성주군 벽진면 매수리 77-2,35.94473195,128.2115966,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면671",1,,경상북도 성주군 경북 성주군 벽진면 수촌리 1331-7,35.94658231,128.2263898,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면672",1,,경상북도 성주군 경북 성주군 벽진면 가암리 산59,35.94315956,128.249809,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면673",1,,경상북도 성주군 벽진면 봉계리1172,35.93840282,128.2203279,,건축물,054-930-7872,벽진면,2020-07-10
"벽진면674",1,,경상북도 성주군 벽진면 봉계리1199-1,35.93869119,128.2186659,,건축물,054-930-7872,벽진면,2020-07-10
"벽진면675",1,,경상북도 성주군 벽진면 매수리578,35.94724736,128.2040974,,건축물,054-930-7872,벽진면,2020-07-10
"벽진면676",1,,경상북도 성주군 벽진면 매수리990-1,35.93863409,128.1965753,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면677",1,,경상북도 성주군 벽진면 외기리685-4,35.95577658,128.1973866,,건축물,054-930-7872,벽진면,2020-07-10
"벽진면678",1,,경상북도 성주군 벽진면 외기리563,35.95911621,128.1948239,,건축물,054-930-7872,벽진면,2020-07-10
"벽진면679",1,,경상북도 성주군 벽진면 운정리443-1,35.94819832,128.2296288,,건축물,054-930-7872,벽진면,2020-07-10
"벽진면680",1,,경상북도 성주군 벽진면 용암리142-1,36.02149594,128.1825045,,건축물,054-930-7872,벽진면,2020-07-10
"벽진면681",1,,경상북도 성주군 벽진면 용암리77,36.02306602,128.1808879528,,건축물,054-930-7872,벽진면,2020-07-10
"벽진면682",1,,경상북도 성주군 벽진면 외기리275,35.94743375,128.1723008,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면683",1,,경상북도 성주군 경북 성주군 벽진면 봉계리 582-5,35.92853891,128.2299794,,건축물,054-930-7872,벽진면,2020-07-10
"벽진면684",1,,경상북도 성주군 벽진면 가암리926,35.93203168,128.2446641,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면685",1,,경상북도 성주군 벽진면 운정리778-5,35.94861518,128.2294025,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면686",1,,경상북도 성주군 벽진면 운정리9-2,35.96613773,128.2233084,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면687",1,,경상북도 성주군 벽진면 자산리703,35.97054377,128.215842,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면688",1,,경상북도 성주군 벽진면 봉학리651,35.97791565,128.1806247,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면689",1,,경상북도 성주군 벽진면 용암리587,36.00252251,128.2011332,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면690",1,,경상북도 성주군 벽진면 외기리879-2,35.95405213,128.206815,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면691",1,,경상북도 성주군 벽진면 매수리724,35.94361725,128.2079696,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면692",1,,경상북도 성주군 벽진면 수촌리768-6,35.94935098,128.214891,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면693",1,,경상북도 성주군 벽진면 용암리11-4,36.02904069,128.1796758,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면694",1,,경상북도 성주군 벽진면 봉학리1046,35.96288154,128.169834,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면695",1,,경상북도 성주군 벽진면 자산리1097-1,35.97837511,128.2217052,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면696",1,,경상북도 성주군 벽진면 자산리287,35.98413665,128.2149722,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면697",1,,경상북도 성주군 벽진면 수촌리946-4,35.94929812,128.2209872,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면698",1,,경상북도 성주군 벽진면매수리1047-1,35.93787496,128.196676,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면699",1,,경상북도 성주군 벽진면수촌리807,35.93207947,128.2303044,,한전주,054-930-7872,벽진면,2020-07-10
"벽진면700",1,,경상북도 성주군 벽진면봉계리302-1,35.92734832,128.2356741,,한전주,054-930-7872,벽진면,2020-07-10
"초전면",1,,경상북도 성주군 초전면 고산리 449-1,35.98788001,128.2492873,,한전주,054-930-7922,초전면,2020-07-10
"초전면 705",1,,경상북도 성주군 초전면 봉정리 220-1,36.0016408,128.2600596,,한전주,054-930-7922,초전면,2020-07-10
"초전면001",1,,경상북도 성주군 초전면 문덕리 925-1,35.95682064,128.2453057,,한전주,054-930-7922,초전면,2020-07-10
"초전면002",1,,경상북도 성주군 초전면 문덕리 1003,35.95689482,128.2447617,,한전주,054-930-7922,초전면,2020-07-10
"초전면003",1,,경상북도 성주군 초전면 문덕리 1004,35.9572166,128.2448531,,한전주,054-930-7922,초전면,2020-07-10
"초전면004",1,,경상북도 성주군 초전면 문덕리 1011,35.95744099,128.2446114,,한전주,054-930-7922,초전면,2020-07-10
"초전면005",1,,경상북도 성주군 초전면 문덕리 1025,35.95762076,128.2440199,,한전주,054-930-7922,초전면,2020-07-10
"초전면006",1,,경상북도 성주군 초전면 문덕리 1032,35.95758798,128.2437605,,한전주,054-930-7922,초전면,2020-07-10
"초전면007",1,,경상북도 성주군 초전면 문덕리 1020,35.95710585,128.2440645,,한전주,054-930-7922,초전면,2020-07-10
"초전면008",1,,경상북도 성주군 초전면 문덕리 1015-1,35.95695472,128.2441702,,한전주,054-930-7922,초전면,2020-07-10
"초전면009",1,,경상북도 성주군 초전면 문덕리 1035,35.95731617,128.2436598,,한전주,054-930-7922,초전면,2020-07-10
"초전면010",1,,경상북도 성주군 초전면 문덕리 1045,35.95702592,128.2432936,,한전주,054-930-7922,초전면,2020-07-10
"초전면011",1,,경상북도 성주군 초전면 문덕리 1047,35.95703802,128.242984,,한전주,054-930-7922,초전면,2020-07-10
"초전면012",1,,경상북도 성주군 초전면 문덕리 1057,35.95759985,128.2426939,,전용주,054-930-7922,초전면,2020-07-10
"초전면013",1,,경상북도 성주군 초전면 문덕리 927-6,35.95714566,128.2459058,,한전주,054-930-7922,초전면,2020-07-10
"초전면014",1,,경상북도 성주군 초전면 문덕리 553-1,35.96505732,128.2507138,,전용주,054-930-7922,초전면,2020-07-10
"초전면015",1,,경상북도 성주군 초전면 문덕리 556-4,35.96450161,128.250922,,한전주,054-930-7922,초전면,2020-07-10
"초전면016",1,,경상북도 성주군 초전면 문덕리 489,35.96480025,128.2476661,,한전주,054-930-7922,초전면,2020-07-10
"초전면017",1,,경상북도 성주군 초전면 문덕리 487-4,35.96557546,128.248039,,한전주,054-930-7922,초전면,2020-07-10
"초전면018",1,,경상북도 성주군 초전면 문덕리 508-1,35.96492392,128.2465757,,한전주,054-930-7922,초전면,2020-07-10
"초전면019",1,,경상북도 성주군 초전면 문덕리 350-6,35.96879165,128.2532619,,한전주,054-930-7922,초전면,2020-07-10
"초전면020",1,,경상북도 성주군 초전면 문덕리 332-8,35.9692698,128.2523081,,전용주,054-930-7922,초전면,2020-07-10
"초전면021",1,,경상북도 성주군 초전면 문덕리 332-1,35.9693613,128.2516432,,한전주,054-930-7922,초전면,2020-07-10
"초전면022",1,,경상북도 성주군 초전면 문덕리 327-2,35.96983775,128.2517344,,한전주,054-930-7922,초전면,2020-07-10
"초전면023",1,,경상북도 성주군 초전면 문덕리 326-6,35.9697638,128.2530969,,한전주,054-930-7922,초전면,2020-07-10
"초전면024",1,,경상북도 성주군 초전면 문덕리 316,35.97061006,128.2514933,,전용주,054-930-7922,초전면,2020-07-10
"초전면025",1,,경상북도 성주군 초전면 문덕리 291,35.9700113,128.2511352,,한전주,054-930-7922,초전면,2020-07-10
"초전면026",1,,경상북도 성주군 초전면 문덕리 302,35.9704802,128.2510591,,한전주,054-930-7922,초전면,2020-07-10
"초전면027",1,,경상북도 성주군 초전면 문덕리 278,35.97035255,128.2506289,,한전주,054-930-7922,초전면,2020-07-10
"초전면028",1,,경상북도 성주군 초전면 문덕리 273,35.9706692,128.2506512,,전용주,054-930-7922,초전면,2020-07-10
"초전면029",1,,경상북도 성주군 초전면 문덕리 262,35.97063653,128.2499035,,전용주,054-930-7922,초전면,2020-07-10
"초전면030",1,,경상북도 성주군 초전면 문덕리 268,35.9709689,128.2501071,,한전주,054-930-7922,초전면,2020-07-10
"초전면031",1,,경상북도 성주군 초전면 문덕리 248-3,35.97014598,128.2496331,,전용주,054-930-7922,초전면,2020-07-10
"초전면032",1,,경상북도 성주군 초전면 문덕리 214-2,35.97022824,128.2487758,,한전주,054-930-7922,초전면,2020-07-10
"초전면033",1,,경상북도 성주군 초전면 문덕리 199-1,35.97035839,128.2482234,,전용주,054-930-7922,초전면,2020-07-10
"초전면034",1,,경상북도 성주군 초전면 문덕리 200-1,35.9705136,128.2479989,,한전주,054-930-7922,초전면,2020-07-10
"초전면035",1,,경상북도 성주군 초전면 문덕리 195-1,35.96988894,128.2479462,,전용주,054-930-7922,초전면,2020-07-10
"초전면036",1,,경상북도 성주군 초전면 문덕리 199-4,35.9699764,128.2483564,,전용주,054-930-7922,초전면,2020-07-10
"초전면037",1,,경상북도 성주군 초전면 문덕리 247-1,35.96985178,128.2495090449,,전용주,054-930-7922,초전면,2020-07-10
"초전면038",1,,경상북도 성주군 초전면 문덕리 284-3,35.96962679,128.2503085,,전용주,054-930-7922,초전면,2020-07-10
"초전면039",1,,경상북도 성주군 초전면 문덕리 284-4,35.96964859,128.250731,,한전주,054-930-7922,초전면,2020-07-10
"초전면040",1,,경상북도 성주군 초전면 문덕리 352-4,35.9701943,128.2541406,,전용주,054-930-7922,초전면,2020-07-10
"초전면041",1,,경상북도 성주군 초전면 대장리 760-1,35.97258338,128.2611816,,전용주,054-930-7922,초전면,2020-07-10
"초전면042",1,,경상북도 성주군 초전면 대장리 717-5,35.9718591,128.2603146,,전용주,054-930-7922,초전면,2020-07-10
"초전면043",1,,경상북도 성주군 초전면 문덕리 877-95,35.97141857,128.2600441,,전용주,054-930-7922,초전면,2020-07-10
"초전면044",1,,경상북도 성주군 초전면 문덕리 877-95,35.97106737,128.2602859,,전용주,054-930-7922,초전면,2020-07-10
"초전면045",1,,경상북도 성주군 초전면 칠선리 747-23,35.97076488,128.2605333,,전용주,054-930-7922,초전면,2020-07-10
"초전면046",1,,경상북도 성주군 초전면 대장리 710-12,35.969527,128.2626094,,전용주,054-930-7922,초전면,2020-07-10
"초전면047",1,,경상북도 성주군 초전면 칠선리 산103,35.9706322,128.2600518,,전용주,054-930-7922,초전면,2020-07-10
"초전면048",1,,경상북도 성주군 초전면 칠선리 산103,35.9702807,128.2600395,,전용주,054-930-7922,초전면,2020-07-10
"초전면049",1,,경상북도 성주군 초전면 문덕리 산103,35.9701187,128.2599281,,전용주,054-930-7922,초전면,2020-07-10
